date,customer_id,item
2026-01-16,1115,Dinner table
2025-11-13,5770,Dinner table
2025-12-18,6252,Bed
2025-12-21,7790,Dinner table
2026-01-23,8052,Bed
2025-12-16,6517,Sofa
2026-02-04,3737,Bed
2025-12-24,6312,Dinner table
2025-12-21,7206,Bed
2025-11-19,4464,Bed
2026-02-12,4225,Bed
2026-02-01,9243,Bed
2026-01-20,2398,Sofa
2025-12-19,6082,Dinner table
2025-12-19,2327,Bed
2025-12-28,7235,Sofa
2026-01-06,7787,Dinner table
2026-01-18,1308,Dinner table
2026-02-06,9163,Sofa
2025-12-04,1781,Sofa
2025-12-15,1400,Dinner table
2025-12-20,2626,Bed
2026-01-17,2681,Sofa
2025-12-05,4299,Bed
2025-12-23,6308,Sofa
2026-01-01,6366,Sofa
2026-01-14,3249,Sofa
2026-01-01,2635,Sofa
2025-12-14,9194,Dinner table
2026-02-12,5611,Sofa
2025-11-24,7456,Dinner table
2025-11-28,477,Sofa
2026-01-10,6559,Bed
2025-11-18,6279,Sofa
2026-02-04,1428,Dinner table
2026-01-01,7382,Sofa
2026-01-02,2262,Bed
2026-01-16,3539,Dinner table
2026-02-04,7467,Sofa
2025-12-11,2500,Bed
2025-12-07,9358,Bed
2025-12-07,4938,Bed
2025-11-18,6191,Dinner table
2026-02-15,2153,Dinner table
2025-11-25,3848,Bed
2026-01-11,5498,Bed
2025-11-13,718,Dinner table
2025-12-13,2909,Bed
2025-12-29,4824,Dinner table
2026-01-04,3820,Bed
2025-11-22,27,Sofa
2026-02-15,3571,Dinner table
2026-02-15,6298,Dinner table
2026-02-16,2363,Bed
2026-01-12,8351,Dinner table
2025-11-27,648,Sofa
2025-12-19,2198,Dinner table
2025-11-18,4452,Dinner table
2026-01-15,250,Sofa
2025-12-27,6360,Bed
2026-02-17,8073,Bed
2025-12-19,5903,Sofa
2025-11-22,6998,Dinner table
2026-01-20,1664,Dinner table
2026-01-24,1623,Sofa
2026-01-06,3055,Sofa
2026-02-02,9065,Dinner table
2026-02-03,1391,Dinner table
2025-11-27,8045,Dinner table
2025-11-18,4745,Sofa
2025-12-03,9118,Dinner table
2026-01-29,957,Bed
2026-02-15,7595,Dinner table
2025-12-30,8512,Sofa
2025-11-17,5673,Dinner table
2026-01-09,5562,Bed
2025-12-18,6156,Dinner table
2026-01-25,6994,Sofa
2025-12-14,3320,Bed
2026-01-01,4370,Bed
2025-12-26,254,Bed
2025-12-10,1081,Sofa
2025-11-20,474,Bed
2025-11-19,7218,Bed
2025-12-21,6748,Sofa
2026-01-01,4530,Bed
2026-01-14,3453,Sofa
2026-02-01,6696,Sofa
2026-01-17,8651,Dinner table
2025-11-27,5035,Dinner table
2026-01-07,4833,Bed
2025-12-20,7025,Bed
2025-12-20,715,Dinner table
2025-11-16,1927,Dinner table
2025-12-12,2311,Dinner table
2026-01-30,3947,Bed
2025-11-16,1518,Sofa
2025-12-03,4911,Bed
2026-01-23,220,Bed
2026-01-11,5969,Sofa
2025-11-10,7594,Dinner table
2026-02-04,1238,Sofa
2025-12-14,7267,Sofa
2026-02-11,5635,Dinner table
2025-12-29,5047,Bed
2025-11-28,3145,Bed
2025-12-24,8297,Sofa
2026-01-12,1822,Bed
2025-12-16,1956,Bed
2026-01-28,2452,Dinner table
2025-12-25,6856,Bed
2026-01-25,885,Dinner table
2025-12-02,4000,Sofa
2025-12-18,7350,Sofa
2025-11-10,2014,Dinner table
2026-01-28,4180,Bed
2025-12-13,7779,Sofa
2026-01-05,5328,Bed
2026-01-28,3103,Bed
2026-02-15,605,Sofa
2025-11-25,2804,Sofa
2025-11-10,1632,Bed
2026-01-17,1058,Sofa
2026-01-17,3363,Sofa
2026-01-01,8485,Bed
2026-01-24,6497,Sofa
2025-11-28,7922,Sofa
2025-12-15,3586,Dinner table
2025-12-16,8850,Dinner table
2025-11-29,587,Dinner table
2026-01-22,3553,Bed
2026-01-05,5894,Dinner table
2026-02-07,7793,Sofa
2025-11-17,1601,Dinner table
2026-02-10,8985,Sofa
2025-12-07,3488,Bed
2025-12-20,455,Sofa
2025-12-20,5705,Bed
2025-12-29,2460,Dinner table
2026-02-12,6302,Sofa
2025-12-31,3062,Sofa
2026-02-05,499,Sofa
2025-11-23,7952,Sofa
2025-11-11,1382,Bed
2025-12-20,2721,Sofa
2026-01-10,8064,Dinner table
2025-12-20,4215,Dinner table
2025-12-10,4072,Dinner table
2025-12-21,3681,Dinner table
2025-12-01,3054,Dinner table
2026-01-19,1376,Dinner table
2025-12-07,5543,Sofa
2026-01-17,2887,Bed
2025-11-29,3283,Sofa
2025-11-25,2941,Bed
2026-02-07,8283,Sofa
2025-11-18,4068,Bed
2026-01-19,6282,Sofa
2025-12-17,3350,Dinner table
2026-01-15,7134,Dinner table
2026-01-12,9068,Dinner table
2026-01-24,4925,Sofa
2026-01-27,4241,Sofa
2026-02-11,6465,Sofa
2026-01-11,4878,Dinner table
2025-12-12,999,Bed
2025-11-15,7014,Dinner table
2025-12-26,3739,Sofa
2026-01-13,4675,Bed
2026-01-11,7818,Bed
2025-11-29,227,Sofa
2026-01-22,2441,Bed
2026-02-15,9135,Bed
2026-01-31,1347,Bed
2026-02-12,7783,Sofa
2026-02-10,3082,Sofa
2025-12-06,8951,Dinner table
2025-12-25,5210,Sofa
2026-01-31,7306,Bed
2025-11-14,117,Sofa
2026-02-12,9241,Sofa
2026-01-13,994,Dinner table
2025-12-01,3950,Dinner table
2025-11-27,406,Dinner table
2025-11-24,9207,Dinner table
2025-11-22,4763,Bed
2026-01-10,868,Bed
2026-01-19,7824,Bed
2025-12-03,8183,Bed
2025-12-10,6640,Sofa
2025-12-12,8419,Sofa
2025-12-07,2047,Dinner table
2026-01-26,626,Sofa
2026-01-08,2659,Bed
2026-02-03,8177,Dinner table
2025-12-22,5751,Sofa
2025-12-01,1136,Bed
2025-11-22,3828,Dinner table
2026-02-01,639,Dinner table
2025-12-18,2596,Sofa
2026-01-22,3438,Bed
2026-01-01,6649,Dinner table
2025-12-05,6330,Dinner table
2025-12-20,386,Bed
2025-12-28,2182,Sofa
2025-12-14,9083,Bed
2025-11-22,7956,Sofa
2025-11-29,1276,Bed
2026-02-15,2820,Sofa
2026-01-09,7442,Bed
2026-02-01,5136,Sofa
2025-11-27,8022,Sofa
2026-02-02,4909,Dinner table
2025-12-30,142,Dinner table
2026-01-26,1333,Dinner table
2025-11-27,8694,Dinner table
2025-11-18,5277,Dinner table
2025-11-11,1727,Bed
2025-12-11,7575,Bed
2026-01-30,1909,Sofa
2026-01-13,9312,Dinner table
2026-01-30,8711,Dinner table
2025-11-28,5938,Bed
2026-01-26,7159,Dinner table
2026-02-17,3305,Sofa
2026-01-15,7098,Dinner table
2026-01-17,3109,Bed
2025-12-29,8414,Dinner table
2025-12-14,911,Sofa
2026-02-16,2396,Dinner table
2025-12-20,2132,Sofa
2025-11-24,1008,Sofa
2026-02-14,3562,Sofa
2026-01-21,747,Bed
2026-01-15,2648,Dinner table
2026-01-17,1270,Sofa
2025-12-14,6606,Bed
2026-01-19,3954,Bed
2026-01-03,66,Bed
2025-12-18,8718,Bed
2025-11-29,8704,Dinner table
2026-01-11,4373,Bed
2025-11-14,6818,Sofa
2025-11-15,2785,Dinner table
2025-12-18,5224,Bed
2025-12-03,4251,Sofa
2025-12-08,9166,Sofa
2026-02-06,7574,Sofa
2025-11-10,7904,Bed
2026-02-17,3127,Bed
2026-01-23,8136,Sofa
2025-12-14,8147,Sofa
2026-01-31,1212,Bed
2026-02-09,7011,Dinner table
2025-11-27,9257,Dinner table
2025-12-09,4827,Sofa
2025-12-22,1641,Dinner table
2026-01-31,3081,Sofa
2026-02-02,2259,Dinner table
2025-12-16,2452,Bed
2025-11-15,3227,Dinner table
2026-01-28,8881,Dinner table
2026-01-10,6797,Sofa
2026-02-08,2452,Dinner table
2025-11-21,2558,Bed
2026-01-28,188,Bed
2025-12-12,6207,Sofa
2025-11-28,4416,Dinner table
2025-12-01,2848,Sofa
2025-11-11,2691,Sofa
2025-12-23,6237,Bed
2025-11-29,7439,Sofa
2025-11-13,6746,Dinner table
2025-12-02,7431,Dinner table
2026-01-31,9244,Sofa
2026-02-06,6542,Bed
2026-01-05,4644,Bed
2026-02-03,555,Dinner table
2026-02-09,2368,Dinner table
2026-02-05,5966,Sofa
2025-12-16,1278,Dinner table
2026-01-24,8091,Sofa
2025-11-11,6417,Bed
2026-02-06,63,Bed
2026-02-06,2077,Bed
2026-02-03,2655,Dinner table
2026-02-04,1520,Dinner table
2025-11-16,5548,Bed
2025-11-16,7723,Bed
2026-01-05,1388,Bed
2026-01-21,2890,Dinner table
2026-01-23,2619,Sofa
2025-11-28,6676,Dinner table
2025-12-06,8894,Sofa
2025-11-14,7695,Bed
2026-02-13,2728,Sofa
2026-01-30,3387,Dinner table
2026-01-08,1586,Bed
2025-11-11,2871,Dinner table
2025-11-11,4823,Dinner table
2026-02-17,6585,Bed
2026-02-12,8916,Sofa
2025-12-29,3750,Bed
2026-01-20,3827,Bed
2026-01-05,8710,Dinner table
2025-12-21,964,Sofa
2026-01-10,4894,Sofa
2025-12-15,73,Dinner table
2025-12-06,1252,Sofa
2026-01-25,3381,Bed
2025-11-14,7668,Dinner table
2025-12-19,5831,Bed
2025-11-12,1814,Dinner table
2026-02-08,1907,Dinner table
2025-11-13,7962,Sofa
2026-01-15,3491,Bed
2025-12-19,2308,Bed
2026-01-31,1244,Sofa
2026-02-17,8303,Dinner table
2025-11-26,4121,Bed
2025-11-21,4610,Sofa
2026-01-22,2435,Sofa
2025-12-26,7790,Dinner table
2026-01-15,3349,Sofa
2025-12-31,7219,Bed
2026-01-08,8014,Dinner table
2025-12-01,9335,Dinner table
2026-01-09,6678,Dinner table
2026-01-21,8535,Dinner table
2025-12-02,6812,Sofa
2025-11-29,2370,Sofa
2025-11-14,4886,Dinner table
2025-12-26,7144,Sofa
2025-11-25,8136,Sofa
2026-01-10,6906,Sofa
2025-11-12,6872,Dinner table
2025-11-10,1242,Bed
2026-01-04,5575,Sofa
2025-11-17,9053,Dinner table
2025-11-10,5156,Bed
2025-12-21,7665,Sofa
2025-12-17,149,Sofa
2025-12-16,1601,Sofa
2026-01-21,2691,Sofa
2025-12-01,6250,Dinner table
2026-02-11,4825,Sofa
2026-01-24,1482,Bed
2026-01-30,1419,Bed
2025-11-29,1985,Dinner table
2025-11-16,3136,Sofa
2025-11-21,5168,Sofa
2026-01-21,8799,Sofa
2026-02-07,6537,Sofa
2026-01-09,1547,Bed
2025-12-09,3866,Dinner table
2026-01-19,688,Dinner table
2025-12-10,6412,Dinner table
2025-11-28,5754,Bed
2025-11-11,8028,Sofa
2026-01-14,9061,Sofa
2025-12-02,360,Dinner table
2025-12-22,4817,Dinner table
2025-12-17,8568,Dinner table
2025-12-21,1726,Bed
2025-11-10,8207,Bed
2026-01-08,9115,Bed
2025-11-24,2916,Sofa
2026-01-04,3723,Sofa
2025-12-22,7886,Bed
2026-02-01,8482,Sofa
2026-01-23,5156,Dinner table
2025-11-30,1790,Dinner table
2026-02-17,2033,Sofa
2025-12-12,8230,Sofa
2025-12-10,9245,Dinner table
2026-02-13,6468,Sofa
2026-01-04,1803,Dinner table
2025-11-22,6318,Dinner table
2026-02-13,8832,Dinner table
2025-12-11,4313,Bed
2026-01-14,3663,Dinner table
2026-01-22,4364,Sofa
2025-11-16,8352,Bed
2026-01-15,7845,Dinner table
2025-12-25,7019,Dinner table
2026-02-05,1323,Sofa
2026-01-21,7101,Bed
2025-11-12,2798,Bed
2025-11-22,6044,Bed
2025-11-27,8999,Sofa
2026-01-03,5349,Dinner table
2026-01-20,8363,Sofa
2025-12-13,6561,Bed
2026-01-30,2537,Sofa
2026-01-03,6136,Sofa
2025-12-30,7813,Bed
2026-01-03,8012,Dinner table
2026-02-05,8378,Dinner table
2026-01-01,2130,Bed
2026-02-14,5945,Bed
2025-12-13,9204,Sofa
2026-01-10,4606,Bed
2026-01-01,872,Bed
2025-11-30,4422,Bed
2025-12-04,9060,Dinner table
2025-11-18,175,Sofa
2025-12-14,3474,Sofa
2025-12-13,2776,Sofa
2025-12-21,7361,Dinner table
2025-12-03,7328,Bed
2025-12-20,4839,Bed
2026-02-12,4804,Sofa
2025-11-21,7694,Sofa
2025-11-13,3631,Dinner table
2026-01-17,8473,Bed
2025-12-16,3126,Dinner table
2025-11-26,4677,Dinner table
2025-11-27,5159,Dinner table
2026-01-11,8130,Dinner table
2025-11-19,700,Dinner table
2025-11-12,4407,Dinner table
2026-02-02,2167,Dinner table
2025-12-04,8491,Sofa
2026-01-26,8960,Dinner table
2026-02-02,7691,Sofa
2025-12-17,7500,Dinner table
2026-01-12,8391,Bed
2026-01-13,5338,Bed
2025-11-22,3480,Dinner table
2026-02-07,1945,Sofa
2026-02-08,3129,Sofa
2025-11-12,3637,Sofa
2025-11-10,4925,Sofa
2026-02-01,6082,Bed
2026-02-12,4620,Dinner table
2025-11-21,1199,Dinner table
2026-01-18,2373,Dinner table
2025-12-10,1830,Dinner table
2026-01-08,4027,Bed
2025-12-06,4873,Sofa
2026-01-18,2884,Sofa
2025-11-22,5841,Bed
2026-01-06,8013,Bed
2026-01-02,3582,Sofa
2025-11-20,6919,Bed
2025-11-15,6150,Dinner table
2026-01-07,2241,Bed
2025-11-13,8994,Dinner table
2025-11-23,1874,Dinner table
2026-01-16,4575,Bed
2025-11-19,8497,Dinner table
2025-11-25,8096,Dinner table
2026-02-07,2619,Bed
2026-02-09,2498,Bed
2025-12-27,4721,Sofa
2026-02-08,8851,Sofa
2026-02-01,5065,Bed
2025-12-12,4366,Sofa
2025-12-15,8381,Bed
2026-01-22,2370,Bed
2026-01-06,8796,Sofa
2025-11-24,2020,Bed
2025-12-26,1479,Bed
2025-12-17,135,Dinner table
2025-11-10,7394,Sofa
2025-11-26,3835,Sofa
2026-01-01,3801,Bed
2025-12-29,7977,Dinner table
2026-02-05,6372,Sofa
2026-01-14,1269,Bed
2025-12-13,5536,Dinner table
2025-11-26,1779,Bed
2026-01-11,6590,Sofa
2025-12-30,6948,Dinner table
2026-02-09,8798,Dinner table
2025-11-22,9193,Bed
2025-12-24,6599,Dinner table
2025-11-26,7149,Bed
2026-01-14,5158,Sofa
2025-12-03,1662,Bed
2026-01-25,426,Bed
2026-01-07,8662,Dinner table
2026-01-21,4510,Bed
2026-02-12,117,Dinner table
2026-01-28,6658,Dinner table
2025-12-14,7684,Sofa
2025-12-20,2046,Dinner table
2026-01-11,4386,Dinner table
2025-12-20,7368,Bed
2026-01-17,4791,Bed
2026-01-08,2354,Sofa
2026-01-10,744,Dinner table
2026-01-24,5425,Sofa
2025-11-11,7480,Sofa
2025-11-17,2942,Dinner table
2026-01-01,1928,Sofa
2026-01-02,8538,Dinner table
2026-01-22,7715,Dinner table
2025-12-14,4332,Bed
2025-11-25,2499,Sofa
2026-01-11,1198,Sofa
2025-12-22,7520,Dinner table
2026-02-10,2282,Dinner table
2026-01-02,5503,Bed
2026-01-03,5597,Sofa
2025-12-24,6176,Dinner table
2026-01-19,1780,Dinner table
2025-11-28,1517,Sofa
2025-11-23,1391,Sofa
2025-12-14,480,Bed
2026-01-01,1562,Sofa
2026-02-01,3015,Bed
2026-01-11,6047,Dinner table
2025-11-11,6489,Dinner table
2025-12-03,2382,Sofa
2026-01-24,4670,Bed
2026-01-28,6147,Bed
2025-12-13,7358,Bed
2026-01-29,9099,Dinner table
2026-01-14,5640,Sofa
2026-01-20,1326,Bed
2025-12-22,3018,Sofa
2026-01-16,6634,Dinner table
2026-02-15,2807,Dinner table
2026-01-31,2075,Sofa
2025-11-12,2616,Bed
2026-01-03,7171,Dinner table
2025-12-12,5425,Sofa
2026-01-20,4283,Sofa
2025-12-04,3410,Sofa
2025-12-11,2081,Dinner table
2026-01-04,4111,Bed
2026-01-06,5729,Sofa
2026-01-15,2103,Sofa
2025-11-14,69,Sofa
2026-01-07,7921,Bed
2025-12-19,2124,Bed
2026-02-13,8113,Bed
2025-12-04,1773,Bed
2025-12-15,4536,Dinner table
2026-02-04,8832,Bed
2026-02-10,3779,Dinner table
2025-12-11,9042,Dinner table
2026-01-22,863,Sofa
2026-01-18,5041,Dinner table
2025-11-10,9063,Bed
2025-12-27,5768,Bed
2025-11-25,8434,Dinner table
2026-01-19,5954,Sofa
2025-12-24,6411,Sofa
2025-11-17,492,Dinner table
2025-12-03,9177,Sofa
2025-12-20,4486,Dinner table
2026-01-17,8467,Bed
2025-12-06,6142,Sofa
2026-01-15,5226,Sofa
2025-12-21,6385,Sofa
2025-12-24,3936,Dinner table
2025-11-14,24,Dinner table
2026-01-30,2385,Sofa
2025-12-29,4817,Bed
2025-12-31,7463,Bed
2026-01-10,9332,Dinner table
2025-12-16,1404,Bed
2026-01-24,7721,Dinner table
2025-11-26,9044,Dinner table
2025-12-08,8688,Bed
2026-01-24,6567,Dinner table
2026-01-08,5801,Dinner table
2025-11-14,557,Sofa
2025-11-30,7919,Bed
2025-11-10,6695,Bed
2026-01-29,211,Sofa
2026-02-09,5487,Dinner table
2026-02-11,167,Bed
2026-02-16,7583,Dinner table
2026-01-06,6275,Bed
2025-12-28,9343,Sofa
2026-01-12,1247,Bed
2026-02-01,3973,Dinner table
2026-01-09,9017,Dinner table
2026-01-26,3416,Dinner table
2025-12-22,3236,Bed
2026-01-14,1715,Dinner table
2025-11-18,5281,Sofa
2026-02-09,2913,Dinner table
2025-12-28,6020,Sofa
2026-02-01,3745,Bed
2025-11-15,7984,Dinner table
2025-12-12,6655,Bed
2026-02-01,3368,Dinner table
2025-12-19,7488,Sofa
2025-12-20,7670,Sofa
2025-12-29,9243,Sofa
2025-11-11,1086,Dinner table
2026-02-03,2234,Bed
2026-01-09,5932,Sofa
2025-12-09,1498,Dinner table
2025-12-31,5784,Sofa
2025-12-17,1460,Bed
2025-12-18,9172,Dinner table
2026-02-03,3807,Bed
2025-12-20,6317,Sofa
2026-01-27,292,Sofa
2026-02-09,3691,Sofa
2025-11-15,3623,Bed
2026-01-13,3239,Sofa
2026-02-11,8171,Dinner table
2025-12-29,716,Dinner table
2025-12-27,1402,Dinner table
2026-01-26,9076,Bed
2026-02-06,9055,Bed
2025-11-30,7308,Bed
2025-12-17,2918,Dinner table
2025-11-30,1939,Dinner table
2025-11-27,6869,Sofa
2026-02-11,4302,Bed
2025-12-29,7750,Bed
2025-12-03,7596,Sofa
2026-01-30,8835,Dinner table
2025-12-27,2268,Sofa
2025-12-17,6047,Bed
2026-02-02,9028,Sofa
2025-12-08,4981,Dinner table
2025-11-10,343,Dinner table
2026-01-22,7084,Dinner table
2025-12-10,7840,Sofa
2026-02-13,7792,Bed
2026-02-17,8840,Dinner table
2025-12-13,37,Sofa
2025-12-23,8365,Bed
2025-12-04,7882,Bed
2025-11-13,812,Dinner table
2026-02-05,3783,Dinner table
2026-01-01,3972,Sofa
2026-02-02,967,Sofa
2025-11-10,2618,Sofa
2025-12-16,955,Sofa
2025-11-26,3852,Dinner table
2026-02-11,5161,Dinner table
2026-02-01,3637,Bed
2026-01-12,7087,Sofa
2025-12-06,8601,Bed
2026-01-22,5557,Bed
2026-02-10,6593,Sofa
2025-11-13,2363,Sofa
2025-12-09,4305,Sofa
2025-12-16,2930,Sofa
2025-12-08,5650,Sofa
2025-12-29,4157,Bed
2025-12-13,8481,Sofa
2026-01-11,3863,Sofa
2025-12-08,9271,Sofa
2025-11-18,5673,Dinner table
2025-11-13,7805,Dinner table
2026-02-11,3013,Dinner table
2026-02-15,4708,Sofa
2025-11-23,8600,Dinner table
2025-11-18,8238,Sofa
2026-01-17,6156,Sofa
2025-12-11,6838,Dinner table
2026-02-04,5216,Sofa
2025-11-30,1483,Sofa
2026-02-08,3481,Bed
2025-12-11,1206,Bed
2026-01-15,2591,Bed
2026-01-17,1475,Sofa
2025-12-17,6451,Dinner table
2026-02-16,7601,Sofa
2026-02-13,1500,Dinner table
2026-02-06,8071,Sofa
2026-01-07,490,Bed
2025-12-26,6459,Sofa
2025-11-15,7666,Sofa
2026-02-10,8380,Sofa
2025-11-22,5264,Bed
2025-12-11,3937,Sofa
2026-01-25,5018,Dinner table
2026-02-02,6878,Sofa
2026-02-07,8505,Sofa
2025-12-22,5897,Bed
2025-11-23,3983,Sofa
2025-11-27,7112,Bed
2026-01-04,7895,Sofa
2025-12-09,1225,Dinner table
2026-01-25,7180,Bed
2026-02-17,973,Sofa
2025-12-01,4997,Sofa
2025-11-15,8586,Bed
2025-12-02,7488,Sofa
2025-12-11,5560,Sofa
2026-01-23,1531,Sofa
2025-11-28,308,Bed
2025-12-31,2708,Bed
2026-01-17,2901,Dinner table
2025-11-19,3645,Bed
2025-12-27,6426,Dinner table
2025-12-25,6757,Dinner table
2026-02-11,7702,Bed
2026-01-04,8368,Dinner table
2025-12-16,3129,Dinner table
2026-01-30,7940,Dinner table
2025-11-15,3901,Bed
2026-01-05,3928,Dinner table
2025-11-18,4900,Bed
2025-12-04,1762,Dinner table
2026-01-24,6479,Bed
2026-01-11,7923,Dinner table
2026-02-07,1877,Dinner table
2026-02-07,4952,Dinner table
2025-12-18,5531,Dinner table
2026-01-27,3945,Dinner table
2026-02-09,4542,Dinner table
2026-01-13,9311,Dinner table
2026-02-09,1803,Sofa
2026-02-15,303,Bed
2026-02-12,4641,Bed
2025-11-28,7256,Dinner table
2026-01-10,8970,Sofa
2026-02-05,3826,Bed
2026-01-18,5631,Bed
2025-12-24,8981,Bed
2025-12-16,7979,Sofa
2025-12-24,6763,Sofa
2025-12-01,2206,Bed
2025-11-10,8635,Sofa
2025-11-20,435,Bed
2025-12-18,5969,Bed
2025-12-09,675,Sofa
2025-11-18,8924,Sofa
2025-12-18,7502,Dinner table
2025-12-04,3134,Dinner table
2026-01-20,7817,Sofa
2026-01-08,4404,Bed
2025-11-10,2369,Dinner table
2026-02-08,1747,Dinner table
2026-01-08,8318,Bed
2026-01-09,6961,Sofa
2026-01-07,3037,Bed
2026-01-12,717,Dinner table
2026-02-03,3488,Dinner table
2026-01-27,949,Bed
2026-01-18,4696,Dinner table
2025-11-10,2095,Dinner table
2025-12-30,952,Sofa
2026-01-10,4175,Dinner table
2025-12-22,1884,Dinner table
2025-12-23,6249,Bed
2025-11-17,329,Sofa
2026-02-12,4966,Bed
2025-12-04,8770,Dinner table
2025-11-19,5653,Dinner table
2025-12-09,8853,Sofa
2025-12-27,1888,Sofa
2026-02-09,3835,Dinner table
2026-01-16,7976,Bed
2026-01-22,2731,Sofa
2025-12-02,4557,Bed
2026-02-08,2024,Dinner table
2026-02-13,1981,Sofa
2025-12-01,5772,Sofa
2026-01-10,8673,Bed
2026-01-26,69,Dinner table
2026-02-12,4488,Sofa
2026-01-09,3062,Sofa
2025-11-16,6532,Dinner table
2026-01-30,5913,Sofa
2026-01-31,49,Bed
2025-11-14,7633,Dinner table
2025-12-15,3305,Sofa
2025-12-25,5568,Dinner table
2025-12-09,490,Sofa
2026-01-17,2802,Sofa
2025-12-08,7231,Bed
2025-11-24,364,Dinner table
2026-02-13,8896,Dinner table
2026-01-28,1497,Dinner table
2026-02-03,685,Dinner table
2025-12-24,8521,Sofa
2026-01-14,7827,Bed
2026-02-14,8984,Bed
2025-12-18,4045,Bed
2026-02-17,4755,Bed
2026-02-13,7875,Sofa
2026-01-18,248,Sofa
2025-12-05,7868,Bed
2025-12-31,6556,Sofa
2025-11-18,5259,Dinner table
2025-12-03,7447,Bed
2025-12-14,7278,Sofa
2025-11-24,4399,Sofa
2026-01-10,4059,Sofa
2025-11-16,7608,Sofa
2026-02-14,7433,Sofa
2026-01-19,959,Dinner table
2025-12-08,5332,Sofa
2025-11-30,1064,Sofa
2025-12-16,7610,Sofa
2025-12-30,6956,Sofa
2025-12-28,8656,Bed
2025-12-24,4317,Sofa
2025-11-22,8591,Sofa
2026-02-05,4454,Bed
2025-12-31,7139,Bed
2025-11-22,2872,Sofa
2025-12-19,1331,Bed
2026-01-30,1303,Dinner table
2025-12-16,3721,Bed
2025-12-13,1922,Bed
2025-11-12,7146,Bed
2026-02-12,5829,Bed
2026-02-13,2893,Bed
2026-01-23,8518,Dinner table
2025-11-10,7356,Bed
2026-01-01,6157,Dinner table
2025-12-01,324,Dinner table
2026-01-03,3579,Bed
2026-02-09,1434,Sofa
2025-12-07,6714,Dinner table
2025-12-01,1563,Dinner table
2026-01-14,4618,Sofa
2025-11-18,1726,Sofa
2026-02-01,6854,Sofa
2026-02-07,2254,Bed
2025-12-07,4727,Sofa
2025-11-21,8053,Bed
2026-01-07,8900,Bed
2026-02-16,225,Dinner table
2026-02-05,8383,Bed
2026-02-03,1173,Sofa
2026-01-12,5049,Sofa
2026-02-16,4537,Dinner table
2026-01-26,2857,Sofa
2026-01-13,7327,Bed
2026-01-02,1936,Dinner table
2025-11-10,3180,Bed
2025-12-14,209,Sofa
2026-02-16,6953,Dinner table
2025-11-16,3007,Bed
2025-11-22,1866,Sofa
2026-02-03,786,Dinner table
2026-02-02,4275,Dinner table
2026-02-14,8651,Bed
2025-12-16,1193,Dinner table
2026-02-03,5994,Dinner table
2025-11-14,6842,Bed
2026-01-26,1910,Sofa
2025-12-26,3223,Sofa
2026-01-20,3982,Sofa
2026-02-12,1146,Dinner table
2026-01-08,9340,Sofa
2025-12-26,40,Bed
2026-01-23,2437,Sofa
2025-11-23,6945,Dinner table
2025-12-07,3007,Bed
2026-02-16,2740,Dinner table
2025-12-29,8586,Dinner table
2025-12-11,5990,Sofa
2025-12-29,1013,Dinner table
2026-01-18,1529,Bed
2025-12-06,202,Sofa
2025-12-09,4312,Sofa
2025-12-15,216,Bed
2025-12-18,3769,Bed
2025-12-28,9361,Sofa
2025-12-18,7182,Dinner table
2025-12-29,8717,Sofa
2026-01-10,7145,Sofa
2025-12-23,6601,Sofa
2026-02-02,9135,Dinner table
2026-01-27,6513,Dinner table
2025-11-19,7002,Dinner table
2025-11-20,6510,Bed
2026-02-01,6843,Sofa
2026-01-17,2110,Dinner table
2025-12-11,2585,Sofa
2026-02-10,2128,Dinner table
2026-01-01,5358,Bed
2026-01-18,387,Sofa
2025-12-19,4412,Dinner table
2026-01-18,2471,Dinner table
2025-12-14,7600,Sofa
2026-01-22,4640,Dinner table
2026-01-05,4029,Sofa
2026-01-09,9207,Bed
2025-11-13,4394,Dinner table
2026-02-06,2103,Dinner table
2026-01-21,4870,Dinner table
2025-11-20,7357,Sofa
2025-11-14,1148,Sofa
2025-12-10,9157,Bed
2026-01-28,5313,Dinner table
2026-02-11,1677,Sofa
2026-01-19,540,Dinner table
2026-01-17,56,Bed
2026-02-16,5808,Sofa
2026-02-02,7214,Bed
2026-02-17,5543,Dinner table
2026-01-07,8765,Dinner table
2025-12-05,4361,Sofa
2025-12-07,4085,Dinner table
2025-12-09,5803,Sofa
2025-12-16,6042,Dinner table
2025-12-19,2804,Dinner table
2026-01-11,3731,Dinner table
2025-12-01,2947,Bed
2025-12-04,1147,Sofa
2026-01-30,8263,Sofa
2026-01-23,8497,Sofa
2025-11-25,8881,Dinner table
2026-01-23,6309,Dinner table
2025-11-23,2675,Bed
2026-01-21,7387,Sofa
2025-11-10,8477,Bed
2025-11-23,551,Sofa
2025-12-04,8528,Dinner table
2025-12-19,1000,Dinner table
2025-12-12,9051,Bed
2026-02-01,1546,Dinner table
2026-01-27,7533,Bed
2025-12-02,595,Bed
2025-11-12,4753,Bed
2026-01-20,3620,Bed
2025-12-06,7503,Bed
2025-11-14,7170,Bed
2026-01-08,1068,Bed
2025-12-31,5791,Bed
2025-12-07,3741,Dinner table
2026-01-26,725,Dinner table
2026-01-03,8611,Sofa
2025-11-10,3852,Sofa
2025-11-30,1413,Sofa
2025-12-15,6831,Dinner table
2026-01-07,9198,Dinner table
2025-12-06,8828,Dinner table
2026-02-06,7340,Bed
